carat,cut,color,clarity,depth,table,price,x,y,z,log_price,Label
0.4,Very Good,E,SI1,62.9,58.0,707.0,4.71,4.74,2.97,2.8494194137968996,normal
0.39,Ideal,F,VVS2,61.3,56.0,988.0,4.73,4.77,2.91,2.9947569445876283,normal
0.31,Ideal,G,VVS2,61.4,56.0,907.0,4.38,4.35,2.68,2.957607287060095,normal
0.31,Ideal,H,SI1,61.5,56.0,591.0,4.36,4.39,2.69,2.7715874808812555,normal
0.33,Premium,I,IF,62.0,58.0,891.0,4.46,4.44,2.76,2.949877704036875,normal
0.3,Very Good,H,SI1,61.3,61.0,421.0,4.25,4.27,2.61,2.6242820958356683,normal
0.52,Ideal,D,VS2,61.8,55.0,1919.0,5.19,5.16,3.2,3.2830749747354715,normal
0.41,Premium,E,VS1,60.6,59.0,1153.0,4.8,4.77,2.9,3.061829307294699,normal
0.7,Ideal,G,VVS2,61.0,56.0,3205.0,5.74,5.77,3.51,3.5058280338548364,normal
1.09,Ideal,G,VS2,61.2,56.0,7357.0,6.62,6.64,4.06,3.866700756042499,normal
1.01,Premium,G,VS1,62.3,59.0,6618.0,6.42,6.38,3.99,3.8207267628238344,normal
0.3,Ideal,G,VS1,61.9,56.0,776.0,4.34,4.29,2.67,2.8898617212581885,normal
0.5,Premium,D,SI1,61.3,60.0,1279.0,5.15,5.1,3.14,3.106870544478654,normal
1.13,Premium,G,SI2,60.0,61.0,4518.0,6.78,6.71,4.05,3.6549462265843444,normal
0.59,Ideal,G,VVS2,61.0,57.0,2131.0,5.44,5.41,3.31,3.328583449714202,normal
1.3,Good,J,SI2,62.9,56.0,5124.0,6.9,6.94,4.35,3.7096091210726487,normal
0.45,Very Good,G,SI2,59.7,61.0,764.0,4.95,5.0,2.97,2.8830933585756897,normal
0.73,Ideal,E,VS1,62.3,56.0,3311.0,5.8,5.75,3.6,3.5199591807520685,normal
0.41,Ideal,D,VVS2,62.3,55.0,1295.0,4.76,4.77,2.97,3.1122697684172707,normal
0.31,Good,G,SI1,63.6,57.0,593.0,4.33,4.29,2.74,2.7730546933642626,normal
1.52,Good,H,VS2,63.3,57.0,10428.0,7.32,7.33,4.64,4.018201022496291,normal
0.32,Ideal,G,VVS2,61.4,55.0,730.0,4.4,4.43,2.71,2.863322860120456,normal
1.26,Ideal,G,SI2,60.9,55.0,6046.0,7.05,7.0,4.28,3.781468142841798,normal
1.01,Good,G,SI1,63.9,57.0,4588.0,6.3,6.37,4.05,3.66162340922923,normal
0.9,Very Good,G,SI2,63.1,59.0,3353.0,6.11,6.16,3.87,3.52543355342882,normal
0.76,Premium,D,SI2,58.8,57.0,2706.0,6.03,5.98,3.51,3.4323277922616042,normal
0.5,Ideal,G,SI1,61.7,57.0,1237.0,5.06,5.08,3.13,3.0923696996291206,normal
0.7,Premium,J,VS2,61.2,60.0,1940.0,5.73,5.7,3.5,3.287801729930226,normal
1.21,Ideal,H,VS1,60.7,57.0,6834.0,6.86,6.89,4.17,3.834674974462744,normal
1.0,Very Good,G,VVS2,62.3,58.0,7528.0,6.39,6.45,4.0,3.8766796104192007,normal
0.32,Premium,H,VS2,60.5,59.0,648.0,4.43,4.39,2.67,2.8115750058705933,normal
2.01,Fair,H,SI2,66.7,56.0,10772.0,7.8,7.76,5.19,4.032296344739473,normal
1.01,Good,J,VS2,62.8,58.0,3655.0,6.3,6.35,3.97,3.562887381293879,normal
0.35,Premium,F,VS2,61.5,59.0,706.0,4.53,4.55,2.79,2.8488047010518036,normal
1.62,Premium,F,SI1,60.1,58.0,11733.0,7.63,7.59,4.57,4.069409070671793,normal
0.34,Ideal,G,VS2,61.1,55.0,765.0,4.55,4.52,2.77,2.8836614351536176,normal
1.2,Ideal,I,SI1,62.2,57.0,4368.0,6.8,6.77,4.22,3.6402826296966806,normal
0.28,Very Good,D,VVS2,62.2,52.0,777.0,4.21,4.25,2.63,2.890421018800914,normal
0.41,Premium,F,VVS2,60.3,58.0,1192.0,4.83,4.79,2.9,3.076276255404218,normal
0.58,Premium,E,VS1,60.7,58.0,2105.0,5.41,5.36,3.27,3.323252100171687,normal
0.53,Premium,E,VS2,58.5,61.0,1908.0,5.33,5.26,3.1,3.2805783703680764,normal
0.47,Ideal,I,VS2,62.1,54.0,884.0,4.98,5.0,3.1,2.946452265013073,normal
0.5,Premium,D,VS2,61.1,58.0,1845.0,5.12,5.09,3.12,3.265996370495079,normal
0.44,Good,D,VS2,60.6,64.0,1238.0,4.97,4.89,2.99,3.0927206446840994,normal
0.71,Ideal,D,SI2,62.3,56.0,2416.0,5.68,5.72,3.55,3.3830969299490943,normal
0.3,Ideal,G,VVS1,62.3,54.0,789.0,4.31,4.33,2.69,2.89707700320942,normal
0.48,Good,G,VS1,58.6,62.0,1199.0,5.14,5.2,3.03,3.0788191830988487,normal
0.78,Very Good,E,SI1,63.4,56.0,2565.0,5.84,5.9,3.72,3.409087369447835,normal
0.34,Ideal,H,VVS2,60.9,55.0,652.0,4.52,4.54,2.75,2.81424759573192,normal
1.1,Premium,H,VS1,61.3,58.0,5673.0,6.66,6.61,4.07,3.753812783564702,normal
0.73,Ideal,D,VVS2,62.2,56.0,4252.0,5.79,5.73,3.58,3.6285932558512592,normal
1.01,Good,I,SI2,62.6,59.0,3823.0,6.34,6.43,4.0,3.582404298019028,normal
0.91,Very Good,F,SI1,62.3,60.0,4049.0,6.08,6.15,3.81,3.6073477767684134,normal
0.32,Ideal,H,VS1,61.1,56.0,561.0,4.44,4.46,2.72,2.748962861256161,normal
1.09,Ideal,F,VVS2,62.1,56.0,10246.0,6.55,6.59,4.08,4.010554351540322,normal
1.01,Very Good,D,SI2,61.4,60.0,4564.0,6.33,6.38,3.9,3.659345635746177,normal
2.01,Good,I,VS2,63.8,58.0,15147.0,7.82,7.89,5.01,4.180326625415149,normal
1.46,Premium,G,SI2,59.5,59.0,7931.0,7.34,7.29,4.35,3.899327949877654,normal
0.71,Very Good,I,VVS1,63.0,58.0,2549.0,5.66,5.68,3.57,3.4063698354692673,normal
0.31,Very Good,E,VVS2,61.5,55.0,710.0,4.37,4.41,2.7,2.8512583487190755,normal
0.98,Good,F,SI1,56.8,64.0,4226.0,6.68,6.52,3.75,3.6259294927162946,normal
1.25,Good,F,VS2,63.9,58.0,6440.0,6.76,6.71,4.31,3.808885867359812,normal
0.4,Ideal,G,IF,62.2,55.0,1333.0,4.73,4.76,2.95,3.1248301494138593,normal
0.7,Good,I,SI1,63.6,55.0,1995.0,5.62,5.58,3.56,3.299942900022767,normal
0.4,Very Good,E,SI1,62.2,56.0,694.0,4.71,4.74,2.94,2.841359470454855,normal
0.51,Ideal,D,SI1,61.7,55.0,1569.0,5.11,5.16,3.17,3.1956229435869368,normal
1.12,Ideal,G,VS2,62.0,56.0,6652.0,6.64,6.69,4.13,3.8229522405474814,normal
0.33,Ideal,G,VVS2,61.3,56.0,730.0,4.46,4.48,2.74,2.863322860120456,normal
0.36,Ideal,H,SI1,61.4,56.0,684.0,4.56,4.59,2.81,2.835056101720116,normal
0.24,Very Good,F,SI1,60.9,61.0,404.0,4.02,4.03,2.45,2.606381365110605,normal
1.01,Premium,G,IF,61.3,58.0,7352.0,6.48,6.4,3.95,3.8664054983780547,normal
1.07,Ideal,H,SI1,61.0,56.0,5281.0,6.6,6.68,4.05,3.7227161674884948,normal
1.21,Premium,H,SI2,60.9,61.0,5218.0,6.88,6.82,4.17,3.717504074764202,normal
0.3,Good,H,VVS2,63.6,56.0,776.0,4.29,4.26,2.72,2.8898617212581885,normal
0.46,Ideal,H,IF,62.2,55.0,1450.0,4.94,4.99,3.09,3.161368002234975,normal
0.32,Premium,H,VS1,62.4,58.0,561.0,4.35,4.4,2.73,2.748962861256161,normal
0.33,Very Good,F,SI2,63.0,58.0,434.0,4.4,4.42,2.78,2.637489729512511,normal
0.3,Premium,H,VVS2,60.8,60.0,605.0,4.29,4.33,2.62,2.781755374652469,normal
0.51,Very Good,E,SI1,62.8,56.0,1438.0,5.07,5.15,3.21,3.1577588860468637,normal
1.01,Premium,F,VS2,61.1,59.0,6097.0,6.44,6.35,3.91,3.78511619502192,normal
1.83,Very Good,I,VS1,61.9,57.0,13587.0,7.85,7.91,4.88,4.133123575402619,normal
0.93,Good,G,SI2,64.5,56.3,3425.0,6.08,6.14,3.94,3.534660575828444,normal
0.57,Very Good,G,VS1,59.3,56.0,1648.0,5.38,5.44,3.21,3.216957207361097,normal
0.34,Ideal,E,VS2,62.6,57.0,745.0,4.45,4.47,2.79,2.8721562727482928,normal
0.32,Premium,F,SI1,60.7,62.0,638.0,4.43,4.4,2.68,2.8048206787211623,normal
1.01,Very Good,G,VS1,62.2,53.0,6613.0,6.48,6.54,4.05,3.820398522703982,normal
1.51,Very Good,H,SI1,61.7,61.0,9218.0,7.3,7.35,4.52,3.9646367037885017,normal
2.08,Ideal,H,SI1,61.7,58.0,17469.0,8.13,8.21,5.04,4.2422680448276875,normal
1.02,Very Good,G,SI2,61.6,61.0,4291.0,6.46,6.47,3.98,3.632558514532672,normal
0.51,Very Good,D,VS1,61.0,57.0,1756.0,5.15,5.18,3.15,3.244524511570084,normal
1.01,Ideal,G,VS2,61.0,56.0,6855.0,6.46,6.49,3.95,3.8360074591255313,normal
0.33,Ideal,E,VS1,62.3,53.8,771.0,4.42,4.44,2.76,2.8870543780509568,normal
1.51,Very Good,I,SI1,62.6,60.0,8637.0,7.27,7.34,4.57,3.9363629195977445,normal
1.24,Very Good,I,SI1,60.4,58.0,5456.0,6.95,7.02,4.22,3.7368743616484226,normal
0.51,Premium,E,SI2,62.0,57.0,1205.0,5.13,5.09,3.17,3.080987046910887,normal
1.51,Ideal,E,SI2,62.7,55.0,7272.0,7.27,7.18,4.53,3.861653870213911,normal
2.0,Fair,H,SI2,65.3,55.0,10752.0,7.88,7.79,5.12,4.03148925570975,normal
0.41,Premium,E,SI1,61.8,60.0,904.0,4.78,4.74,2.94,2.9561684304753633,normal
0.23,Very Good,H,VVS2,62.4,55.0,431.0,3.91,3.94,2.45,2.6344772701607315,normal
1.28,Ideal,I,SI2,62.5,59.0,5719.0,6.88,6.95,4.32,3.7573200965466724,normal
0.27,Ideal,H,VS1,62.2,56.0,449.0,4.12,4.15,2.57,2.6522463410033232,normal
0.3,Ideal,F,IF,59.8,58.0,873.0,4.37,4.46,2.64,2.9410142437055695,normal
1.15,Premium,G,VS1,63.0,60.0,7032.0,6.68,6.6,4.18,3.8470788620657155,normal
0.72,Ideal,J,VS2,61.4,57.0,2099.0,5.76,5.8,3.55,3.3220124385824006,normal
1.01,Good,G,SI2,61.1,62.0,3948.0,6.38,6.48,3.93,3.596377143997599,normal
1.6,Premium,F,SI2,61.8,57.0,6899.0,7.51,7.46,4.63,3.8387861449465945,normal
0.71,Ideal,F,SI2,61.8,57.0,2667.0,5.69,5.72,3.53,3.4260230156898763,normal
0.4,Very Good,F,VS1,62.2,57.6,1089.0,4.74,4.76,2.96,3.037027879755775,normal
0.31,Ideal,H,IF,62.1,54.0,1046.0,4.37,4.33,2.7,3.0195316845312554,normal
1.07,Ideal,H,VS2,61.8,56.0,5108.0,6.52,6.55,4.04,3.708250888591378,normal
0.33,Ideal,F,VS2,61.1,56.0,804.0,4.47,4.5,2.74,2.905256048748451,normal
0.31,Ideal,G,VS2,62.1,55.0,577.0,4.35,4.38,2.71,2.7611758131557314,normal
0.3,Premium,G,VS1,62.5,59.0,787.0,4.32,4.25,2.68,2.8959747323590648,normal
0.96,Fair,H,I1,64.3,59.0,1739.0,6.38,5.88,3.98,3.2402995820027125,normal
0.32,Ideal,E,I1,60.7,57.0,490.0,4.45,4.41,2.69,2.690196080028514,normal
0.49,Very Good,F,SI1,62.5,57.0,1116.0,4.99,5.02,3.13,3.04766419460156,normal
1.03,Premium,G,VS1,62.2,57.0,6659.0,6.47,6.42,4.01,3.823409014892545,normal
1.67,Very Good,J,SI1,62.3,59.0,7911.0,7.59,7.63,4.74,3.898231384513097,normal
1.67,Premium,I,VS1,61.1,58.0,11400.0,7.69,7.6,4.67,4.056904851336473,normal
0.7,Very Good,H,SI1,63.3,58.0,2048.0,5.61,5.64,3.56,3.3113299523037933,normal
1.5,Very Good,E,SI1,59.4,59.0,11325.0,7.42,7.49,4.43,4.05403821068487,normal
0.28,Very Good,G,VS2,61.3,57.0,492.0,4.21,4.24,2.59,2.6919651027673606,normal
0.3,Good,G,VS2,63.1,57.0,526.0,4.24,4.28,2.69,2.7209857441537393,normal
0.56,Ideal,G,VVS2,61.6,56.0,2081.0,5.32,5.29,3.27,3.318272080211627,normal
0.31,Ideal,D,VS1,60.6,57.0,713.0,4.36,4.39,2.65,2.8530895298518657,normal
0.3,Premium,E,VS2,62.0,60.0,844.0,4.26,4.23,2.63,2.926342446625655,normal
1.21,Very Good,H,SI2,62.6,61.0,5324.0,6.7,6.75,4.21,3.7262380468026377,normal
1.2,Premium,H,SI1,62.2,58.0,5746.0,6.78,6.72,4.2,3.759365621655929,normal
0.96,Fair,G,I1,64.5,60.0,2068.0,6.16,6.11,3.96,3.315550534421905,normal
0.54,Ideal,F,VS1,61.8,54.0,1724.0,5.24,5.27,3.25,3.236537261488694,normal
0.33,Ideal,F,VVS1,61.4,55.0,893.0,4.47,4.52,2.76,2.9508514588885464,normal
1.06,Premium,J,SI2,61.3,60.0,3740.0,6.59,6.52,4.02,3.5728716022004803,normal
1.07,Ideal,G,VS2,63.0,55.0,6471.0,6.55,6.5,4.11,3.8109713998222077,normal
1.52,Ideal,E,SI1,62.0,56.0,12907.0,7.36,7.34,4.56,4.110825310054965,normal
0.32,Ideal,G,SI1,62.5,55.0,612.0,4.38,4.35,2.73,2.7867514221455614,normal
1.05,Very Good,E,VS1,63.1,59.0,7969.0,6.49,6.45,4.08,3.901403826825252,normal
0.71,Premium,I,VS1,62.5,59.0,2202.0,5.75,5.71,3.58,3.342817314635733,normal
1.09,Premium,H,SI2,61.2,62.0,4395.0,6.63,6.58,4.04,3.642958879409791,normal
1.0,Fair,G,SI2,64.7,58.0,3541.0,6.24,6.19,4.02,3.5491259267581112,normal
1.08,Very Good,H,VS2,62.2,57.0,5155.0,6.5,6.55,4.06,3.7122286696195355,normal
0.9,Premium,F,SI1,62.6,60.0,4103.0,6.11,6.06,3.81,3.6131015169669127,normal
0.75,Premium,E,SI1,59.9,54.0,2760.0,6.0,5.96,3.58,3.4409090820652177,normal
0.23,Very Good,D,VS2,62.9,57.0,402.0,3.92,3.97,2.48,2.60422605308447,normal
0.32,Ideal,G,VS2,61.5,55.0,580.0,4.39,4.43,2.71,2.7634279935629373,normal
0.34,Ideal,G,VS2,62.0,55.0,596.0,4.46,4.48,2.77,2.7752462597402365,normal
0.3,Premium,D,SI2,62.9,58.0,574.0,4.29,4.26,2.69,2.7589118923979736,normal
1.7,Ideal,E,SI1,60.1,57.0,14623.0,7.71,7.74,4.64,4.165036479994566,normal
0.53,Ideal,G,VS2,61.6,56.0,1607.0,5.24,5.19,3.21,3.2060158767633444,normal
2.03,Premium,J,SI2,61.7,61.0,12078.0,8.18,8.04,5.0,4.081995025272298,normal
0.7,Premium,G,VS2,62.9,62.0,2550.0,5.63,5.57,3.52,3.406540180433955,normal
0.75,Ideal,G,SI1,62.2,57.0,2456.0,5.8,5.84,3.62,3.3902283624691303,normal
0.31,Ideal,D,VVS2,61.6,54.0,840.0,4.37,4.4,2.7,2.9242792860618816,normal
0.32,Very Good,J,SI1,63.2,56.0,480.0,4.36,4.31,2.74,2.681241237375587,normal
0.9,Premium,E,SI2,60.4,59.0,3856.0,6.24,6.21,3.76,3.586137025230793,normal
0.39,Premium,G,VS2,61.2,60.0,787.0,4.68,4.73,2.88,2.8959747323590648,normal
0.71,Premium,G,VS2,60.3,59.0,2443.0,5.79,5.76,3.48,3.3879234669734366,normal
0.31,Ideal,G,IF,61.9,56.0,988.0,4.39,4.36,2.71,2.9947569445876283,normal
0.7,Premium,F,SI1,62.1,58.0,2504.0,5.64,5.7,3.52,3.398634324538392,normal
0.3,Ideal,I,VS1,61.5,58.0,454.0,4.28,4.31,2.64,2.6570558528571038,normal
1.3,Premium,D,SI2,61.5,58.0,7044.0,6.98,6.91,4.27,3.847819347295239,normal
2.0,Ideal,I,VS1,62.3,56.0,12907.0,8.08,8.03,5.02,4.110825310054965,normal
0.71,Ideal,E,VS2,61.7,56.0,2709.0,5.73,5.75,3.54,3.4328090050331683,normal
1.31,Premium,H,SI1,59.3,59.0,7395.0,7.18,7.13,4.24,3.868938178332911,normal
1.01,Ideal,F,VVS2,61.6,56.0,8971.0,6.43,6.49,3.98,3.9528408566757016,normal
0.51,Premium,E,VS1,61.6,57.0,1989.0,5.13,5.1,3.15,3.2986347831244354,normal
1.5,Very Good,J,VS2,60.5,63.0,7308.0,7.32,7.27,4.41,3.8637985386805003,normal
0.51,Very Good,E,SI1,62.9,55.0,1284.0,5.06,5.12,3.2,3.1085650237328344,normal
0.74,Premium,D,SI1,60.6,60.0,2655.0,5.88,5.84,3.55,3.4240645254174877,normal
1.43,Fair,E,SI1,65.1,56.0,7928.0,7.1,7.03,4.61,3.899163641477219,normal
0.9,Premium,I,VS1,60.7,58.0,3145.0,6.3,6.19,3.79,3.497620649781288,normal
0.91,Premium,H,VS2,62.3,57.0,3963.0,6.22,6.13,3.85,3.59802407233419,normal
0.76,Good,G,VS1,60.3,60.7,3121.0,5.86,5.9,3.55,3.4942937686653326,normal
1.06,Premium,I,SI1,62.9,60.0,4155.0,6.47,6.43,4.06,3.61857102812013,normal
0.55,Very Good,D,SI1,61.6,56.0,1580.0,5.24,5.28,3.24,3.1986570869544226,normal
0.34,Premium,G,VS2,61.2,59.0,765.0,4.49,4.43,2.73,2.8836614351536176,normal
1.22,Very Good,G,VS1,61.2,58.0,9261.0,6.85,6.9,4.21,3.9666578842017577,normal
1.51,Premium,F,VS2,59.1,60.0,15253.0,7.52,7.45,4.42,4.183355270260512,normal
0.5,Ideal,D,SI1,62.6,57.0,1654.0,5.1,5.06,3.18,3.218535505216528,normal
1.17,Good,I,SI1,60.0,64.0,4586.0,6.91,6.83,4.12,3.66143405039392,normal
1.17,Premium,I,SI1,62.6,58.0,4914.0,6.71,6.64,4.18,3.691435152144062,normal
0.8,Good,E,VS2,63.3,59.0,3365.0,5.82,5.87,3.7,3.5269850685599957,normal
0.42,Ideal,D,VS1,62.3,57.0,1350.0,4.8,4.76,2.98,3.130333768495006,normal
0.71,Premium,G,SI1,62.3,56.0,2283.0,5.69,5.65,3.53,3.3585059114902354,normal
0.8,Fair,G,SI2,61.2,58.0,2246.0,5.96,5.93,3.64,3.351409751925439,normal
0.31,Ideal,G,VVS1,61.8,54.0,789.0,4.39,4.41,2.72,2.89707700320942,normal
0.73,Premium,F,VS2,58.7,57.0,2882.0,5.97,5.92,3.49,3.4596939764779706,normal
1.21,Ideal,F,VS2,62.9,54.0,8557.0,6.82,6.78,4.28,3.932321531989293,normal
0.3,Premium,G,VVS1,60.6,61.0,1013.0,4.35,4.33,2.63,3.0056094453602804,normal
0.77,Premium,E,VS2,60.5,59.0,3234.0,5.98,5.92,3.6,3.509740015570382,normal
1.61,Premium,I,SI1,62.0,58.0,8978.0,7.46,7.51,4.64,3.953179601065634,normal
0.55,Premium,E,SI2,59.7,58.0,1269.0,5.33,5.35,3.19,3.103461622094705,normal
0.72,Premium,J,VS2,61.4,58.0,1944.0,5.76,5.74,3.53,3.288696260590256,normal
0.37,Premium,H,VS1,60.9,60.0,833.0,4.63,4.6,2.81,2.9206450014067875,normal
0.3,Premium,G,VS1,61.9,59.0,605.0,4.3,4.32,2.67,2.781755374652469,normal
1.55,Ideal,J,SI2,62.0,56.0,6805.0,7.42,7.38,4.59,3.8328281295393536,normal
0.37,Premium,F,VVS2,62.9,56.0,948.0,4.58,4.52,2.86,2.976808337338066,normal
0.31,Premium,H,VS1,62.9,58.0,698.0,4.34,4.31,2.72,2.843855422623161,normal
0.55,Ideal,F,SI2,61.7,55.0,1183.0,5.26,5.28,3.25,3.0729847446279304,normal
1.02,Premium,G,VS2,62.5,58.0,6301.0,6.41,6.46,4.02,3.799409479615127,normal
0.23,Very Good,F,VVS2,61.4,56.0,583.0,3.94,3.97,2.43,2.765668554759014,normal
1.01,Good,I,I1,63.1,57.0,2844.0,6.35,6.39,4.02,3.4539295920577286,normal
0.33,Premium,F,VS2,60.1,58.0,666.0,4.45,4.47,2.68,2.823474229170301,normal
0.7,Fair,E,SI1,64.4,53.0,2697.0,5.61,5.57,3.6,3.4308809464528913,normal
0.62,Fair,F,VVS2,57.1,60.0,2088.0,5.65,5.7,3.24,3.3197304943302246,normal
0.32,Good,D,SI1,63.6,56.0,756.0,4.37,4.34,2.77,2.8785217955012063,normal
0.74,Ideal,I,SI1,61.3,56.0,2769.0,5.82,5.86,3.57,3.4423229557455746,normal
0.52,Ideal,H,VVS1,61.2,57.0,1809.0,5.17,5.22,3.18,3.257438566859814,normal
0.95,Very Good,H,SI2,59.0,59.0,3335.0,6.38,6.51,3.77,3.523095838252568,normal
0.51,Very Good,E,SI2,58.3,63.0,1265.0,5.21,5.26,3.05,3.1020905255118367,normal
0.32,Ideal,G,VS1,62.0,56.0,645.0,4.37,4.41,2.72,2.8095597146352675,normal
1.02,Premium,G,VS2,61.5,59.0,5250.0,6.4,6.45,3.95,3.720159303405957,normal
0.77,Premium,E,VS1,60.8,56.0,3260.0,5.95,5.9,3.6,3.513217600067939,normal
1.13,Very Good,F,SI1,61.2,59.0,5017.0,6.72,6.75,4.12,3.7004441010277516,normal
0.41,Premium,F,SI1,59.8,59.0,755.0,4.82,4.85,2.89,2.8779469516291885,normal
0.63,Ideal,J,SI1,61.8,56.0,1565.0,5.47,5.52,3.39,3.194514341882467,normal
0.77,Ideal,D,VS2,61.8,56.0,3721.0,5.84,5.9,3.63,3.5706596700215343,normal
0.31,Premium,G,VVS1,60.5,60.0,816.0,4.33,4.4,2.64,2.9116901587538613,normal
0.71,Ideal,G,SI1,61.4,57.0,2386.0,5.76,5.71,3.52,3.377670439334323,normal
1.2,Ideal,E,SI2,61.1,55.0,5494.0,6.9,6.87,4.21,3.739888655084543,normal
1.01,Premium,G,VS1,62.6,59.0,6499.0,6.38,6.43,4.01,3.812846536967071,normal
0.3,Very Good,G,VVS2,61.3,57.0,684.0,4.29,4.33,2.64,2.835056101720116,normal
0.7,Ideal,D,SI2,62.1,55.0,2553.0,5.68,5.73,3.54,3.40705081480425,normal
0.51,Premium,G,VS2,61.3,59.0,1443.0,5.17,5.11,3.15,3.159266331093494,normal
0.32,Very Good,H,VS1,61.7,61.0,561.0,4.38,4.43,2.72,2.748962861256161,normal
1.23,Very Good,E,VVS1,61.2,59.0,15878.0,6.9,6.98,4.25,4.200795797608367,normal
0.51,Ideal,G,VS1,61.5,54.9,1708.0,5.13,5.25,3.17,3.232487866352986,normal
0.3,Ideal,E,VS2,61.2,55.0,844.0,4.35,4.31,2.65,2.926342446625655,normal
0.71,Ideal,G,SI1,61.6,56.0,2649.0,5.73,5.76,3.54,3.423081958297231,normal
0.3,Premium,D,SI2,61.0,61.0,574.0,4.31,4.25,2.61,2.7589118923979736,normal
0.77,Ideal,E,SI1,61.0,56.0,3827.0,5.92,5.94,3.62,3.5828584622244994,normal
0.26,Very Good,D,VVS2,59.1,59.0,597.0,4.21,4.28,2.51,2.775974331129369,normal
1.51,Ideal,I,VS2,62.3,57.0,9297.0,7.28,7.37,4.56,3.9683428309589455,normal
0.55,Premium,F,SI1,60.2,58.0,1410.0,5.31,5.35,3.21,3.1492191126553797,normal
2.25,Premium,J,SI1,61.8,61.0,16004.0,8.46,8.39,5.21,4.20422854270696,normal
1.68,Premium,G,VS1,58.2,57.0,13445.0,7.89,7.85,4.58,4.12856080655932,normal
1.09,Ideal,F,IF,61.6,55.0,11888.0,6.59,6.65,4.08,4.0751087964165,normal
0.5,Ideal,F,SI2,61.6,54.0,1079.0,5.09,5.14,3.15,3.0330214446829107,normal
1.04,Good,F,VS1,63.2,57.0,7399.0,6.41,6.44,4.06,3.869173027321683,normal
1.01,Premium,E,SI2,61.0,56.0,4371.0,6.42,6.36,3.9,3.6405808064896528,normal
0.31,Ideal,J,VS1,61.9,54.7,429.0,4.34,4.36,2.69,2.632457292184724,normal
1.23,Premium,I,VS2,61.1,60.0,6206.0,6.95,6.89,4.23,3.792811771248147,normal
1.51,Good,I,SI1,63.7,61.0,8097.0,7.11,7.15,4.54,3.908324139276179,normal
0.31,Ideal,H,SI1,61.3,56.0,464.0,4.36,4.39,2.68,2.6665179805548807,normal
0.34,Premium,E,SI2,59.9,59.0,477.0,4.55,4.57,2.73,2.678518379040114,normal
1.21,Good,H,SI1,58.2,58.0,6022.0,6.98,7.01,4.07,3.7797407511767407,normal
2.04,Ideal,J,SI1,59.1,59.0,12554.0,8.29,8.24,4.88,4.098782124314692,normal
0.56,Very Good,G,SI1,61.8,55.0,1361.0,5.28,5.33,3.28,3.133858125203335,normal
0.92,Good,G,SI2,63.8,57.0,2677.0,6.19,6.13,3.93,3.4276483711869328,normal
1.51,Premium,I,SI2,62.6,59.0,7292.0,7.31,7.28,4.57,3.8628466599829387,normal
0.42,Premium,E,SI1,62.0,58.0,722.0,4.82,4.85,3.0,2.858537197569639,normal
0.85,Very Good,E,VS2,63.6,56.0,3997.0,5.97,6.01,3.81,3.601734148260105,normal
0.59,Ideal,G,VS2,62.1,57.0,1774.0,5.36,5.39,3.34,3.2489536154957075,normal
0.42,Ideal,F,VS1,61.0,57.0,1031.0,4.84,4.87,2.96,3.0132586652835167,normal
0.4,Good,F,VVS1,60.6,62.0,1080.0,4.71,4.73,2.86,3.03342375548695,normal
0.25,Very Good,G,VVS1,60.6,55.0,525.0,4.12,4.14,2.5,2.720159303405957,normal
0.28,Ideal,H,IF,63.0,55.0,586.0,4.14,4.19,2.62,2.767897616018091,normal
0.71,Good,G,VS1,58.1,59.0,2628.0,5.85,5.92,3.42,3.419625360887743,normal
0.55,Very Good,F,VS2,62.1,55.4,1777.0,5.25,5.27,3.26,3.2496874278053016,normal
0.52,Premium,E,SI1,60.3,58.0,1369.0,5.2,5.24,3.15,3.13640344813399,normal
0.71,Ideal,D,VS2,62.1,56.0,3321.0,5.71,5.75,3.56,3.5212688755983854,normal
1.0,Ideal,F,SI2,61.3,56.0,4452.0,6.46,6.43,3.95,3.6485551556626707,normal
0.31,Ideal,E,SI1,60.6,56.0,595.0,4.39,4.42,2.67,2.7745169657285498,normal
1.52,Premium,E,VS1,60.6,58.0,16628.0,7.38,7.44,4.49,4.2208400158341774,normal
0.7,Ideal,D,VVS2,62.0,53.4,4369.0,5.69,5.72,3.54,3.6403820447095683,normal
0.91,Ideal,E,SI1,60.7,56.0,3665.0,6.26,6.22,3.79,3.5640739789771465,normal
1.22,Very Good,G,VVS2,59.3,58.0,9706.0,6.97,6.99,4.14,3.987040286979267,normal
1.2,Premium,F,SI1,60.1,59.0,7282.0,6.92,6.85,4.14,3.862250674597925,normal
0.5,Very Good,D,VS2,63.4,57.0,1627.0,5.05,5.08,3.21,3.2113875529368587,normal
1.46,Premium,D,SI2,62.0,55.0,8683.0,7.32,7.23,4.51,3.9386698010226793,normal
2.21,Premium,H,SI2,61.3,60.0,14299.0,8.35,8.33,5.11,4.1553056661596255,normal
0.34,Good,D,SI1,63.1,57.0,626.0,4.44,4.46,2.81,2.7965743332104296,normal
1.05,Premium,H,SI2,62.8,56.0,3352.0,6.54,6.47,4.08,3.525304009958239,normal
0.73,Premium,H,SI2,61.2,59.0,1699.0,5.83,5.77,3.55,3.230193378869046,normal
0.52,Ideal,G,VVS2,61.4,55.3,1957.0,5.18,5.21,3.19,3.2915908256580013,normal
2.06,Ideal,H,SI2,62.0,57.0,11040.0,8.1,8.06,5.01,4.04296907339318,normal
